user,item,authors,genres,rating
2617,621,[179],[1399],5
5516,1055,[669],[1561],4
1109,2164,[235],"[1479, 1401, 1376]",3
268,2524,[1294],"[1438, 1388, 1371, 1411, 1414, 1377]",3
885,1638,[155],[1410],3
1260,2455,[1269],"[1517, 1438, 1402, 1480]",5
2050,46,[43],"[1403, 1413, 1412, 1378]",3
1050,1932,[651],[1398],3
5376,1478,[868],"[1394, 1398]",5
4525,507,[359],[1398],5
3373,932,[389],"[1360, 1551]",2
1655,595,[177],[1363],5
428,1328,[800],"[1468, 1472]",5
3993,598,[413],[1363],3
2104,423,[264],[1360],5
3545,2459,[967],"[1406, 1360, 1622, 1455]",4
3122,2482,[1279],[1363],5
3877,1240,[754],[1383],5
1682,1662,[965],[1360],4
4550,483,"[346, 347]","[1438, 1411, 1388, 1378]",3
2332,2459,[967],"[1406, 1360, 1622, 1455]",3
3962,785,[520],[1363],4
432,367,[271],"[1457, 1464, 1419]",4
4781,2478,[1275],"[1438, 1372, 1371, 1474]",4
170,2461,[1271],"[1653, 1398]",4
5153,493,[93],[1369],5
5086,1390,[352],"[1480, 1381, 1425, 1398]",4
353,1230,[285],[1363],3
2610,2594,[645],"[1377, 1457, 1380, 1481, 1464]",4
2391,2513,[72],[1383],3
2885,1571,[913],"[1398, 1457, 1363]",5
4559,2594,[645],"[1377, 1457, 1380, 1481, 1464]",5
1614,2097,[411],"[1363, 1364]",3
3351,1927,[1074],"[1360, 1398, 1370, 1376, 1401]",5
5210,1679,[577],[1369],4
1334,1279,[774],"[1530, 1540, 1360, 1568, 1377]",4
4762,2320,[273],"[1360, 1409, 1527, 1380]",4
4156,849,[310],"[1453, 1432]",4
5155,756,[499],"[1540, 1521, 1473, 1380]",4
942,230,[161],[1465],2
1117,67,[50],[1398],3
1152,648,[126],"[1369, 1456]",5
335,2006,[408],[1383],4
5272,1777,[79],"[1360, 1436, 1540]",4
4640,23,[21],[1393],3
1425,2632,[715],"[1661, 1445]",2
3088,1411,[533],[1401],3
4617,142,[97],"[1401, 1387, 1441, 1383, 1360]",4
3883,1597,[496],"[1360, 1457, 1380]",4
127,2380,[1246],[1383],2
681,2310,[682],"[1437, 1432]",4
5533,1572,[882],"[1417, 1418, 1372, 1438]",5
5441,70,[50],[1398],2
4297,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",4
5180,271,[189],[1471],3
5053,1755,[1004],[1366],5
1496,725,[149],[1363],3
2616,1486,[177],[1363],5
2195,1437,[505],[1366],4
536,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",3
5160,92,[57],[1363],3
3525,1042,[666],[1370],5
1970,2287,[285],[1363],5
5183,2229,[1187],[1403],4
3085,826,[117],[1360],4
2430,1436,[505],[1398],4
3362,16,[13],[1381],3
4294,592,[414],"[1439, 1424, 1378]",4
3156,330,[243],"[1425, 1411, 1452]",3
2513,2325,[1226],[1472],5
4258,879,[569],[1385],1
3107,1886,[65],[1366],4
4344,2667,[643],"[1449, 1417, 1418, 1470, 1377]",3
4522,2306,[1219],[1439],4
1797,374,[277],"[1377, 1457, 1363, 1437, 1370]",3
1716,2581,[96],[1403],2
3399,15,[12],[1374],3
4807,1230,[285],[1363],4
631,175,[21],"[1411, 1452]",5
1106,2231,[836],[1366],3
448,568,[394],[1360],4
2285,2445,[339],[1363],4
3077,426,[291],[1499],3
4325,2508,[496],"[1379, 1380, 1377, 1360]",5
4175,688,[467],"[1418, 1414, 1438, 1417, 1372]",5
3690,2215,[809],[1465],4
3677,1444,[505],[1366],5
570,1819,[159],"[1360, 1383]",4
4578,1922,[1071],[1401],5
3472,1231,[748],[1432],5
5059,749,[494],"[1360, 1481, 1414, 1377]",5
3511,913,[592],"[1361, 1472, 1376]",5
4910,468,[333],"[1388, 1371, 1380, 1409]",4
512,1297,[672],[1562],5
3531,2330,[1229],[1393],5
4342,2012,[983],"[1366, 1369]",5
1460,1123,[65],[1398],5
1128,1992,[124],"[1387, 1454]",4
1230,458,[327],"[1426, 1376]",4
576,1235,[359],[1398],3
492,1286,[533],[1363],3
5431,1934,[20],[1408],2
2035,2,[1],"[1363, 1364, 1365]",4
4349,70,[50],[1398],4
1174,1939,[643],"[1418, 1470, 1522]",4
4113,1605,[931],"[1360, 1401, 1464, 1371]",5
4802,1679,[577],[1369],4
3749,207,[144],[1432],3
5034,1952,[1085],"[1475, 1438]",3
663,2361,[328],[1472],3
3363,1711,[533],[1494],4
659,1647,[956],"[1438, 1416, 1417]",4
4471,1055,[669],[1561],3
1532,1880,[767],"[1403, 1399]",2
4940,112,[75],"[1433, 1398, 1370]",3
3601,1863,[1052],[1464],5
1866,2449,[339],[1363],3
4653,869,[564],[1411],4
3994,1961,[36],"[1398, 1377, 1568, 1409, 1418]",4
1321,1859,[505],"[1401, 1374, 1398, 1443, 1539]",5
629,293,[1],[1432],5
3040,2097,[411],"[1363, 1364]",3
3592,2647,[175],[1369],4
3592,1676,[971],"[1419, 1464, 1374, 1540]",2
851,110,[73],[1367],5
2097,1097,[688],[1411],5
3557,437,[317],[1451],5
3611,293,[1],[1432],4
2577,1645,[954],[1374],3
5454,1593,[923],"[1374, 1370]",4
5258,415,[264],[1360],4
2978,932,[389],"[1360, 1551]",4
604,66,[50],[1398],3
721,593,[415],"[1379, 1360, 1377]",3
1111,1367,[814],"[1540, 1360, 1527, 1393]",5
3056,21,[19],"[1392, 1385]",3
2731,292,"[213, 214]",[1438],3
1572,2269,[170],"[1366, 1482]",5
2698,111,[74],[1432],5
4001,338,[247],[1363],5
1306,1479,[144],"[1394, 1363]",5
5426,1762,[971],[1369],3
3875,1263,[765],"[1360, 1464, 1409]",2
5099,2414,[816],"[1363, 1374, 1494]",4
666,426,[291],[1499],4
4072,2276,[387],"[1394, 1492, 1645, 1567, 1370]",4
1653,1451,[757],"[1394, 1492, 1383]",4
2144,2414,[816],"[1363, 1374, 1494]",4
4786,1362,[104],[1366],4
773,199,[140],[1369],3
3421,544,[380],"[1360, 1419, 1402, 1457]",3
1265,1347,[97],"[1451, 1588, 1401, 1387]",3
2368,484,[348],"[1377, 1402, 1508, 1457]",5
3836,1972,[1092],"[1517, 1438, 1418, 1377, 1428, 1391]",5
572,187,[130],"[1398, 1391, 1377, 1418, 1374]",5
333,834,[544],[1383],5
795,2051,[414],"[1439, 1378, 1424]",5
4426,533,[370],[1366],3
1329,2654,[24],"[1377, 1380, 1464, 1399, 1457]",3
1325,1818,[232],[1366],3
464,2053,[672],[1390],5
2386,1491,[794],"[1363, 1369, 1378]",4
2598,488,[126],"[1369, 1456]",5
1518,2046,[407],[1363],3
1103,1149,[143],"[1380, 1409, 1443, 1377]",4
2497,1308,[273],"[1360, 1380, 1409]",5
1440,919,[25],[1361],3
277,862,[179],"[1547, 1399]",5
3268,2508,[496],"[1379, 1380, 1377, 1360]",4
4613,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",3
3068,608,[328],[1360],4
294,493,[93],[1369],4
837,741,[142],"[1360, 1398, 1539]",5
1491,1476,[715],"[1473, 1568, 1379]",3
1923,2269,[170],"[1366, 1482]",5
4862,1969,"[1090, 1091]","[1428, 1438, 1417, 1418, 1372]",5
1865,1703,[484],[1398],4
3248,1863,[1052],[1464],4
2909,67,[50],[1398],5
2086,212,[149],[1363],5
2806,1691,[543],"[1369, 1487, 1370]",3
2440,808,[105],[1363],4
1009,1644,[633],"[1401, 1443, 1360, 1451]",4
3132,168,[117],"[1361, 1360]",3
3172,891,[368],[1398],3
795,2165,[235],"[1479, 1401, 1376]",4
3452,2059,[615],"[1363, 1397]",1
2789,2034,[1114],[1369],3
1290,1520,[21],[1445],3
4750,2632,[715],"[1661, 1445]",5
1922,2448,[339],[1363],5
2312,507,[359],[1398],3
2264,152,[104],[1398],2
5329,2464,[967],"[1457, 1406, 1622, 1383, 1455]",3
3451,503,[75],"[1433, 1401, 1370]",3
379,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",5
868,1279,[774],"[1530, 1540, 1360, 1568, 1377]",2
5567,18,[15],"[1383, 1384, 1385]",5
3149,434,[316],"[1500, 1385]",4
2200,102,[65],[1366],5
753,333,[211],[1403],5
3387,2563,[211],"[1363, 1377, 1437, 1364, 1398]",4
4539,1020,[64],[1370],4
4198,1203,[25],[1361],4
3038,932,[389],"[1360, 1551]",5
5433,1671,[45],[1415],5
3447,1332,[508],"[1371, 1449, 1417, 1391, 1438]",4
2363,1324,[282],[1398],5
470,841,[211],"[1363, 1385]",3
1741,2201,[360],"[1464, 1398, 1440, 1378, 1419]",4
1965,1141,[543],[1398],4
1632,2607,[1042],"[1631, 1632]",4
4071,65,[50],[1398],4
917,1519,[883],"[1360, 1464, 1380, 1377]",5
352,598,[413],[1363],3
2824,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",4
2683,804,[167],"[1366, 1369]",5
81,2051,[414],"[1439, 1378, 1424]",5
20,790,[482],[1451],4
616,1607,[738],[1385],3
4553,1832,[1035],[1369],3
2138,932,[389],"[1360, 1551]",5
172,389,[287],"[1405, 1394, 1361, 1370]",1
1149,2453,[4],"[1451, 1401]",3
3898,81,[50],[1398],4
419,2405,[1257],[1398],5
197,2302,[149],"[1370, 1387, 1527, 1377]",3
2244,49,[46],"[1416, 1417, 1418]",3
3409,1733,[793],"[1413, 1380, 1457]",5
1108,1835,[324],[1403],3
1828,1960,[651],"[1398, 1457, 1363, 1503, 1374]",4
2450,917,[240],[1383],3
4469,488,[126],"[1369, 1456]",5
4811,63,[50],[1398],3
1271,2536,[139],[1616],4
4939,1389,[352],[1398],5
1057,1013,[177],[1401],4
1168,1271,[249],[1366],3
405,1347,[97],"[1451, 1588, 1401, 1387]",2
29,2228,[1186],[1369],4
2942,1934,[20],[1408],4
4669,1248,[509],"[1443, 1378, 1401, 1424, 1387]",4
2813,1773,"[373, 374]",[1363],3
1021,698,[407],[1363],2
3591,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",5
1740,2274,[285],"[1363, 1398, 1575]",4
1774,1469,[134],"[1382, 1605]",5
1829,195,[64],"[1401, 1383]",3
355,940,[606],"[1363, 1494]",4
3210,1052,[168],[1383],4
4146,2269,[170],"[1366, 1482]",4
2574,50,[47],"[1419, 1420]",2
3918,183,[127],[1452],3
3317,426,[291],[1499],5
1943,569,[395],[1523],3
5286,815,[535],[1363],3
937,1020,[64],[1370],2
3762,1264,[436],[1401],4
3614,2264,[1],[1432],5
4164,1228,[747],[1427],2
3245,2269,[170],"[1366, 1482]",3
4478,1693,[177],[1363],3
26,2011,[912],"[1363, 1374]",5
3919,1779,[1009],[1366],4
787,21,[19],"[1392, 1385]",4
5004,1059,[672],[1562],5
335,1620,"[936, 937, 938]","[1371, 1449, 1470, 1438]",4
3769,68,[50],[1398],3
1366,293,[1],[1432],3
400,1181,[334],[1460],4
3238,76,[50],"[1378, 1398, 1422]",4
1023,488,[126],"[1369, 1456]",4
1298,2475,[814],"[1360, 1584, 1445, 1377, 1402]",4
1652,2476,[1274],[1562],4
5345,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",4
4621,987,[634],"[1481, 1377, 1464, 1360]",5
587,3,[2],[1366],4
2400,2153,[988],[1398],4
4289,2471,[1273],"[1363, 1370, 1376]",5
2483,1841,[1040],[1366],4
1985,541,[370],[1366],5
799,812,[165],[1499],3
2420,1229,[520],[1363],4
2605,755,[457],[1363],4
3826,1416,[546],[1535],3
3398,70,[50],[1398],4
2630,1297,[672],[1562],5
5106,919,[25],[1361],5
2730,1741,[968],[1624],4
778,187,[130],"[1398, 1391, 1377, 1418, 1374]",4
392,2146,[1159],[1369],5
5410,46,[43],"[1403, 1413, 1412, 1378]",4
826,906,[586],"[1394, 1549, 1472]",4
4555,719,[451],[1363],4
3596,932,[389],"[1360, 1551]",3
3372,100,[63],"[1398, 1360, 1363]",1
207,2181,[1167],"[1374, 1472, 1398, 1494]",4
3881,533,[370],[1366],2
3381,1208,[738],"[1361, 1401, 1571, 1385]",4
4457,725,[149],[1363],4
5042,2079,[1039],[1560],4
4655,706,[476],[1398],4
340,537,[370],[1366],3
1832,1347,[97],"[1451, 1588, 1401, 1387]",4
1678,159,[108],"[1360, 1409, 1361]",4
5495,18,[15],"[1383, 1384, 1385]",5
4409,1411,[533],[1401],5
3971,1055,[669],[1561],5
1367,809,[105],[1363],3
3012,2203,[360],"[1361, 1401, 1370]",4
2594,2387,[396],[1392],3
2681,1428,[64],[1366],3
1264,2657,[126],[1418],5
2775,536,[161],[1465],3
5191,15,[12],[1374],3
4455,1418,[74],"[1413, 1556, 1517, 1380]",3
164,544,[380],"[1360, 1419, 1402, 1457]",2
2419,1436,[505],[1398],3
4706,2079,[1039],[1560],4
2924,64,[50],[1398],4
305,2484,[711],"[1465, 1608]",3
5469,1909,[93],"[1369, 1398]",4
4120,459,[126],"[1470, 1449, 1418, 1411, 1377]",3
3120,561,"[60, 59]",[1366],3
5098,70,[50],[1398],3
2732,1264,[436],[1401],4
1522,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
3802,1205,[736],"[1360, 1568, 1527]",5
4583,2095,[1137],[1637],3
1201,944,[292],"[1366, 1374, 1493]",4
2362,46,[43],"[1403, 1413, 1412, 1378]",4
3037,648,[126],"[1369, 1456]",4
85,755,[457],[1363],5
3309,535,[377],"[1373, 1449, 1517]",4
1475,65,[50],[1398],4
2344,1341,[804],"[1418, 1417, 1372, 1373, 1416]",5
3448,423,[264],[1360],4
2586,343,[250],[1369],4
2097,1403,[829],"[1540, 1597, 1568, 1380]",5
3787,1691,[543],"[1369, 1487, 1370]",4
492,1691,[543],"[1369, 1487, 1370]",3
3400,1960,[651],"[1398, 1457, 1363, 1503, 1374]",3
3174,2628,[246],[1362],3
2597,2116,[411],[1363],4
2988,26,[24],[1361],4
4762,773,[0],"[1360, 1361, 1362]",4
3338,898,[580],[1387],4
1776,1543,[894],[1608],5
487,1634,[946],[1421],5
103,2274,[285],"[1363, 1398, 1575]",5
446,2678,[2],[1366],3
680,23,[21],[1393],4
4952,919,[25],[1361],5
5537,2061,[24],[1399],4
1860,1143,[65],[1366],3
1160,1761,[778],[1512],5
4043,1347,[97],"[1451, 1588, 1401, 1387]",3
2093,267,[184],"[1372, 1469, 1418]",5
4226,1630,[945],[1401],5
2807,1236,[528],"[1360, 1517, 1521, 1531]",5
2638,2626,[1144],"[1363, 1374]",5
3930,1297,[672],[1562],5
4647,1691,[543],"[1369, 1487, 1370]",5
4006,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",5
4206,421,[291],[1366],4
2244,1953,[849],[1465],5
3451,426,[291],[1499],3
3064,1711,[533],[1494],5
1517,2238,[407],[1363],5
4663,1711,[533],[1494],4
2809,766,[35],[1403],4
2975,1398,[822],"[1540, 1594, 1568, 1527]",5
1953,2324,[682],[1383],3
4156,2608,[96],[1427],5
5408,1369,[477],[1366],4
1010,142,[97],"[1401, 1387, 1441, 1383, 1360]",3
3106,1565,[407],[1363],4
2407,171,[120],"[1363, 1421]",4
2879,2325,[1226],[1472],4
4468,1283,[635],[1426],1
659,781,[518],[1403],3
3409,2169,[235],"[1479, 1401, 1376]",2
1307,2450,[339],[1363],4
1470,1198,[733],"[1372, 1463, 1449, 1418, 1438]",5
1389,238,[163],"[1466, 1375]",3
509,1298,[672],[1562],3
0,2075,[1126],"[1540, 1568, 1379, 1380]",4
1216,2020,[1107],"[1360, 1374, 1369]",4
3535,1298,[672],[1562],3
3025,1915,[1063],[1403],5
3166,2393,[600],"[1377, 1409, 1380, 1424]",5
575,2475,[814],"[1360, 1584, 1445, 1377, 1402]",4
3892,46,[43],"[1403, 1413, 1412, 1378]",5
1202,2141,[353],[1369],4
1784,932,[389],"[1360, 1551]",4
5298,2175,[779],"[1457, 1379, 1568, 1540]",5
2427,2301,[308],"[1401, 1387, 1540, 1377]",5
5114,2536,[139],[1616],5
3010,182,[126],"[1369, 1456]",4
5156,2580,[1318],"[1414, 1438, 1371, 1388, 1425, 1379]",2
415,2016,[485],"[1366, 1369]",4
5386,2053,[672],[1390],4
549,538,[370],[1366],4
3833,493,[93],[1369],5
4791,2396,[612],[1472],5
1086,2573,[96],"[1403, 1567]",4
2419,225,[157],"[1374, 1398, 1440]",4
4651,647,[446],"[1457, 1360, 1531, 1380]",4
1070,999,[641],"[1540, 1457]",4
3774,317,[232],"[1398, 1457, 1370, 1363]",5
1830,1874,[1055],"[1418, 1414, 1438, 1371, 1377]",4
5334,1927,[1074],"[1360, 1398, 1370, 1376, 1401]",3
4852,1097,[688],[1411],4
3315,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",5
1048,1946,[849],[1366],3
403,238,[163],"[1466, 1375]",3
2544,2341,[1234],"[1414, 1438, 1371, 1428, 1646]",2
4392,352,[232],"[1487, 1370]",2
3530,154,[75],"[1433, 1401, 1370]",4
5039,389,[287],"[1405, 1394, 1361, 1370]",5
1638,2033,[1113],"[1540, 1380, 1457, 1568, 1527]",5
964,1679,[577],[1369],3
4688,1159,[712],[1360],4
4139,2082,[1130],[1398],3
4542,874,[84],"[1366, 1361, 1401, 1376]",4
68,849,[310],"[1453, 1432]",2
5553,1437,[505],[1366],4
234,67,[50],[1398],4
3913,1328,[800],"[1468, 1472]",3
3531,2594,[645],"[1377, 1457, 1380, 1481, 1464]",5
1568,1240,[754],[1383],4
3438,1890,[651],"[1374, 1457, 1539, 1398, 1363]",4
1411,648,[126],"[1369, 1456]",5
1055,2430,[144],"[1438, 1378, 1425, 1388, 1414, 1411]",3
105,1312,"[790, 791]","[1401, 1360, 1585, 1539, 1557]",3
5099,2678,[2],[1366],4
73,221,[155],[1410],2
2220,1389,[352],[1398],4
5283,667,[458],[1363],3
2464,2632,[715],"[1661, 1445]",5
1537,2157,[253],[1499],2
1270,1371,[477],[1366],3
5031,493,[93],[1369],5
5406,1109,[695],"[1401, 1393]",4
3663,238,[163],"[1466, 1375]",4
896,1230,[285],[1363],5
3516,67,[50],[1398],5
278,2354,[293],[1360],5
1684,608,[328],[1360],4
4348,2325,[1226],[1472],3
2503,2324,[682],[1383],4
5436,1885,[191],"[1472, 1398]",5
2072,2293,[1216],"[1530, 1521, 1409, 1540]",2
2958,223,[154],"[1374, 1378, 1464, 1424]",3
4619,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",5
4876,2308,[1214],"[1378, 1473, 1379, 1425, 1424]",4
2435,463,[296],[1406],5
2881,1388,[352],[1398],3
353,672,[461],[1438],4
2133,131,[89],[1374],4
3723,1982,[1097],"[1366, 1402]",3
3568,1922,[1071],[1401],5
1923,721,[449],[1363],3
1805,906,[586],"[1394, 1549, 1472]",3
3209,1830,[1034],[1447],5
720,2281,[1208],"[1380, 1409, 1377, 1424]",3
1670,1909,[93],"[1369, 1398]",5
775,1835,[324],[1403],3
3213,693,[244],[1535],3
1811,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",2
2481,2678,[2],[1366],4
4854,2086,[730],"[1438, 1417, 1372, 1473, 1425]",4
4668,714,"[479, 285]",[1363],5
5338,544,[380],"[1360, 1419, 1402, 1457]",2
3591,1216,[515],"[1540, 1380, 1457]",4
5144,1159,[712],[1360],4
3819,123,[82],"[1363, 1370]",4
3601,2678,[2],[1366],5
3658,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",3
5048,1127,[523],[1452],3
840,2478,[1275],"[1438, 1372, 1371, 1474]",4
2289,1992,[124],"[1387, 1454]",2
4230,1264,[436],[1401],4
735,1714,[787],"[1568, 1360, 1380, 1377]",4
5471,2052,[321],[1366],3
3411,919,[25],[1361],4
841,72,[50],"[1378, 1398, 1422]",4
3826,2203,[360],"[1361, 1401, 1370]",3
2212,1457,"[856, 857]","[1411, 1378, 1369, 1388]",3
4326,2083,[1131],"[1439, 1398, 1457, 1369]",5
4596,423,[264],[1360],3
3322,2042,[767],"[1363, 1432, 1397]",5
3428,181,[126],"[1369, 1456]",5
2346,1264,[436],[1401],3
220,1404,[830],"[1398, 1534, 1374, 1369]",1
4410,1611,[62],"[1378, 1439, 1424]",4
4955,1479,[144],"[1394, 1363]",5
4075,932,[389],"[1360, 1551]",2
1959,1389,[352],[1398],5
3621,1264,[436],[1401],4
3504,1998,[1103],"[1370, 1457, 1378, 1437, 1540, 1363]",3
2043,101,[64],[1370],3
1174,655,[450],"[1377, 1379, 1534]",5
1119,1144,[74],"[1413, 1540, 1380, 1517]",4
3643,2083,[1131],"[1439, 1398, 1457, 1369]",3
2288,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",5
4778,913,[592],"[1361, 1472, 1376]",5
4385,2055,[476],"[1366, 1635]",5
3824,1054,[667],"[1521, 1540, 1379, 1457]",3
463,917,[240],[1383],2
2276,479,[340],"[1419, 1457, 1378, 1424]",3
594,987,[634],"[1481, 1377, 1464, 1360]",4
2833,655,[450],"[1377, 1379, 1534]",5
3774,1189,[161],[1465],2
2041,142,[97],"[1401, 1387, 1441, 1383, 1360]",3
1227,867,[563],"[1398, 1363, 1539, 1374]",1
3492,1208,[738],"[1361, 1401, 1571, 1385]",3
4606,493,[93],[1369],3
5312,1474,[867],"[1418, 1449, 1373]",4
1866,2444,[339],"[1363, 1398, 1374, 1457]",4
942,153,[105],[1398],4
4749,1264,[436],[1401],4
1304,30,[28],[1404],5
4427,154,[75],"[1433, 1401, 1370]",3
3379,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
4231,879,[569],[1385],4
2598,1810,[1028],[1366],5
1294,1363,[533],"[1370, 1421, 1494]",4
1283,1539,[418],"[1540, 1374, 1568]",4
4370,1706,[984],"[1371, 1438, 1388, 1411]",4
1182,1832,[1035],[1369],3
24,198,[139],"[1443, 1401, 1387, 1371]",5
4853,2449,[339],[1363],5
157,426,[291],[1499],3
5343,589,[411],[1364],3
3823,2601,[1327],"[1360, 1449, 1391, 1380]",3
2199,2387,[396],[1392],3
3319,1343,[806],"[1418, 1417, 1372, 1540, 1379, 1387]",4
2845,1636,[407],[1363],3
2193,389,[287],"[1405, 1394, 1361, 1370]",4
4343,2471,[1273],"[1363, 1370, 1376]",4
1827,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
1580,1592,[922],"[1411, 1521, 1615, 1388]",5
884,1588,[920],"[1517, 1414, 1371, 1428]",4
1852,2669,[404],[1398],5
2113,1346,[681],"[1418, 1372, 1438]",4
0,1299,[781],"[1540, 1530, 1581, 1509]",5
4092,645,[444],"[1457, 1419, 1464]",3
807,932,[389],"[1360, 1551]",5
3690,72,[50],"[1378, 1398, 1422]",3
2097,6,[0],"[1360, 1361, 1362]",5
548,1172,[169],"[1402, 1521, 1360, 1480]",4
3484,1749,[170],"[1401, 1398]",5
2016,886,[575],"[1402, 1457, 1418, 1380]",5
2063,83,[50],"[1398, 1378, 1424, 1374, 1363]",3
668,430,[310],[1410],4
3998,2632,[715],"[1661, 1445]",5
5376,1711,[533],[1494],5
2658,959,[617],[1363],4
51,257,[180],[1468],5
5176,2449,[339],[1363],2
4402,1368,[815],[1369],5
3544,882,[571],"[1479, 1396, 1494, 1385]",3
5113,913,[592],"[1361, 1472, 1376]",5
4872,758,[463],"[1360, 1378, 1539, 1424, 1424]",3
2444,142,[97],"[1401, 1387, 1441, 1383, 1360]",1
4475,447,[322],[1363],5
4811,1283,[635],[1426],4
208,1297,[672],[1562],5
1335,919,[25],[1361],4
3385,389,[287],"[1405, 1394, 1361, 1370]",4
5114,47,[44],"[1411, 1414, 1388, 1371]",4
2951,1797,[685],"[1540, 1568, 1409, 1464]",5
4212,2632,[715],"[1661, 1445]",3
3233,2183,[714],[1405],4
1054,345,[252],[1403],4
4030,100,[63],"[1398, 1360, 1363]",4
3614,65,[50],[1398],3
3741,1684,[77],[1398],3
3926,1024,[656],[1560],3
625,1228,[747],[1427],3
2577,903,[585],"[1377, 1481, 1360, 1457]",3
2370,1874,[1055],"[1418, 1414, 1438, 1371, 1377]",4
4172,589,[411],[1364],3
339,1947,[1082],"[1381, 1380, 1377, 1379, 1418]",5
3524,2168,[716],"[1479, 1401, 1376]",4
2134,2141,[353],[1369],4
1708,1519,[883],"[1360, 1464, 1380, 1377]",5
2953,1695,[143],"[1380, 1409, 1517, 1568]",3
3053,2206,[1179],[1369],5
3949,147,[77],"[1398, 1378, 1363, 1374]",3
865,764,[504],"[1371, 1414, 1438, 1542]",5
3576,1766,[158],[1374],4
4458,147,[77],"[1398, 1378, 1363, 1374]",5
1523,2526,[120],[1363],3
2,180,[126],"[1369, 1456]",4
5387,1298,[672],[1562],4
4420,2427,[144],[1432],5
3608,801,[530],[1376],3
3428,488,[126],"[1369, 1456]",5
2612,54,[50],[1398],4
2792,1711,[533],[1494],4
4402,1691,[543],"[1369, 1487, 1370]",5
4670,503,[75],"[1433, 1401, 1370]",4
198,480,[341],[1374],5
485,2620,[1336],[1383],3
2785,221,[155],[1410],3
3549,2446,[339],[1363],5
914,2482,[1279],[1363],2
3604,1662,[965],[1360],5
1858,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
344,1775,[595],[1531],3
510,2653,[1073],[1425],4
1724,2669,[404],[1398],4
1158,595,[177],[1363],4
4985,1298,[672],[1562],3
2977,1483,[816],[1360],4
2397,1897,[542],[1633],4
1801,1388,[352],[1398],5
83,59,[50],[1398],5
4797,1902,[542],"[1448, 1473]",3
4313,699,[407],[1363],5
1588,2455,[1269],"[1517, 1438, 1402, 1480]",3
238,435,[264],[1360],3
891,1159,[712],[1360],4
3505,909,[328],[1403],5
2480,2509,[1289],"[1502, 1655]",5
5422,1195,[731],"[1460, 1378, 1388, 1424, 1409]",3
3751,1959,[1087],"[1540, 1457, 1380, 1409]",3
540,2422,[144],[1400],4
3967,1055,[669],[1561],4
3098,1208,[738],"[1361, 1401, 1571, 1385]",2
5011,1297,[672],[1562],4
226,2461,[1271],"[1653, 1398]",5
1642,1572,[882],"[1417, 1418, 1372, 1438]",4
3306,1389,[352],[1398],4
2459,158,[107],"[1370, 1376]",4
5268,773,[0],"[1360, 1361, 1362]",4
3650,1479,[144],"[1394, 1363]",4
1707,2456,[1270],[1403],3
4720,20,[18],"[1389, 1361, 1380, 1390, 1391]",5
767,1920,[108],"[1360, 1457, 1464, 1409]",4
1797,1552,[902],"[1418, 1449, 1438, 1377]",4
2889,1637,[948],"[1360, 1464, 1409, 1398]",4
4484,70,[50],[1398],3
4603,1201,[522],[1472],2
4471,2096,[1137],"[1438, 1418, 1373, 1449, 1378, 1416]",2
2597,1927,[1074],"[1360, 1398, 1370, 1376, 1401]",2
2659,1385,[96],"[1473, 1413, 1540, 1449, 1568]",4
4715,885,[574],"[1377, 1457, 1528, 1380]",4
7,1059,[672],[1562],5
4216,2201,[360],"[1464, 1398, 1440, 1378, 1419]",3
4236,477,[340],"[1419, 1464, 1378]",3
2236,494,[351],[1360],5
4413,2536,[139],[1616],3
2151,927,[231],"[1472, 1392]",5
1948,186,[129],"[1360, 1379, 1377]",5
140,1387,[352],[1398],5
2946,2172,[235],"[1479, 1401, 1376]",3
4887,1227,[339],[1363],1
4434,2075,[1126],"[1540, 1568, 1379, 1380]",4
4125,1032,[177],"[1363, 1401]",5
2470,686,[407],"[1363, 1398]",4
368,513,[365],"[1457, 1391, 1418, 1380]",5
1806,1495,[180],"[1468, 1382]",5
457,2327,[1227],"[1473, 1398, 1399, 1370, 1363]",2
747,999,[641],"[1540, 1457]",4
5193,1857,[21],"[1568, 1377]",4
1897,2292,[1215],"[1360, 1399, 1568, 1540]",5
2179,1444,[505],[1366],4
3976,87,[52],"[1377, 1379, 1380]",4
2137,1394,[352],"[1465, 1589]",5
4572,1133,[485],[1398],5
5129,2115,[1143],"[1439, 1438, 1475]",5
3044,279,[197],[1390],5
